Node ID,PageRank
8515,1.570136312823571e-05
8517,1.570136312823571e-05
9695,1.5701140742547033e-05
9698,1.5701140742547033e-05
9699,1.5701140742547033e-05
9700,1.5701140742547033e-05
2397,1.5700843001880462e-05
2401,1.5700843001880462e-05
7593,1.570063310164349e-05
7594,1.570063310164349e-05
5348,1.569958313415051e-05
8276,1.5698487977914683e-05
2436,1.56971909608828e-05
6427,1.5697101159584916e-05
4739,1.569702992713575e-05
4740,1.569702992713575e-05
4741,1.569702992713575e-05
4742,1.569702992713575e-05
599,1.5695119113367744e-05
607,1.5695119113367744e-05
7729,1.5694615049652497e-05
7481,1.5693492588460446e-05
5253,1.5692645401591096e-05
6680,1.569260284675541e-05
7512,1.5692249142245613e-05
7515,1.5692249142245613e-05
1693,1.5691260457957993e-05
1695,1.5691260457957993e-05
6027,1.569033380737193e-05
6028,1.569033380737193e-05
9027,1.5689564802723452e-05
9028,1.5689564802723452e-05
9029,1.5689564802723452e-05
5887,1.56883280345087e-05
5889,1.56883280345087e-05
8327,1.5687901192028297e-05
6617,1.5687693017683788e-05
6845,1.568720409565807e-05
6846,1.568720409565807e-05
8799,1.5682447128158744e-05
10376,1.568118561312228e-05
8811,1.5680931912080774e-05
7809,1.5676576460316683e-05
7810,1.5676576460316683e-05
7279,1.5675093804138185e-05
1539,1.5673580049055815e-05
1540,1.5673580049055815e-05
1542,1.5673580049055815e-05
6082,1.5672962554466314e-05
2524,1.567238610563912e-05
2526,1.567238610563912e-05
2529,1.567238610563912e-05
10301,1.567170933256331e-05
10302,1.567170933256331e-05
10303,1.567170933256331e-05
2910,1.5671123821879866e-05
2913,1.5671123821879866e-05
3358,1.5671051305629497e-05
3363,1.5671051305629497e-05
5646,1.566988176209155e-05
5647,1.566988176209155e-05
10622,1.566929034578387e-05
7407,1.5667884563011676e-05
7408,1.5667884563011676e-05
7739,1.5667391874399942e-05
7740,1.5667391874399942e-05
7207,1.566704298623476e-05
7208,1.566704298623476e-05
7172,1.56662099624521e-05
7175,1.56662099624521e-05
4153,1.5665685317627615e-05
7380,1.5665433938477606e-05
5243,1.5661950040164923e-05
5244,1.5661950040164923e-05
8729,1.5661203564113494e-05
8730,1.5661203564113494e-05
8731,1.5661203564113494e-05
7675,1.5660844371464728e-05
4773,1.5660511833079466e-05
5359,1.566049297477843e-05
9457,1.5658940399401862e-05
9458,1.5658940399401862e-05
5249,1.5655644565469038e-05
5250,1.5655644565469038e-05
5251,1.5655644565469038e-05
4667,1.5653466099820423e-05
4118,1.565259331673627e-05
2908,1.5651097451079927e-05
7856,1.56508909138353e-05
7857,1.56508909138353e-05
6333,1.564943232182538e-05
7634,1.564892875018237e-05
5578,1.5647959983913415e-05
8305,1.5647400092770472e-05
704,1.564362295379181e-05
8455,1.564339197100742e-05
8456,1.564339197100742e-05
4791,1.564244077601799e-05
1640,1.5642328167096105e-05
1642,1.5642328167096105e-05
1256,1.564231991758568e-05
5117,1.5641803077095846e-05
9684,1.5637710099207204e-05
9685,1.5637710099207204e-05
6652,1.563760316485463e-05
8323,1.5636801142412996e-05
8324,1.5636801142412996e-05
7246,1.5635606482957024e-05
7247,1.5635606482957024e-05
7248,1.5635606482957024e-05
7163,1.56355481604298e-05
6546,1.563520092452294e-05
6547,1.563520092452294e-05
6548,1.563520092452294e-05
5429,1.5634943238284787e-05
10763,1.5634761430946587e-05
10764,1.5634761430946587e-05
7771,1.5633697784927988e-05
7772,1.5633697784927988e-05
10260,1.5633337042733276e-05
10261,1.5633337042733276e-05
8945,1.563330479497652e-05
1594,1.563322293333621e-05
8535,1.563166362718886e-05
9191,1.5631334650497475e-05
9192,1.5631334650497475e-05
119,1.5631231880915805e-05
10323,1.5628731487016467e-05
10324,1.5628731487016467e-05
9876,1.5626876220215145e-05
9877,1.5626876220215145e-05
9878,1.5626876220215145e-05
2352,1.5626074835965867e-05
5039,1.562558727316286e-05
10779,1.562232901197783e-05
10780,1.562232901197783e-05
10618,1.562226016210136e-05
10619,1.562226016210136e-05
8652,1.5621630124231736e-05
7006,1.5620805315852936e-05
8620,1.561851904354877e-05
8621,1.561851904354877e-05
3008,1.5618425647790687e-05
3011,1.5618425647790687e-05
9440,1.561794925145598e-05
9441,1.561794925145598e-05
10555,1.56175818963102e-05
8407,1.561597573301304e-05
6503,1.561500949816261e-05
9283,1.561439784616986e-05
9284,1.561439784616986e-05
9461,1.5610181237414214e-05
7956,1.560982148915362e-05
7958,1.560982148915362e-05
1413,1.5606992851417884e-05
3543,1.5605399547771242e-05
7140,1.5604846174698095e-05
7142,1.5604846174698095e-05
7143,1.5604846174698095e-05
8780,1.560384526815949e-05
7782,1.560273365838835e-05
5723,1.56023565218163e-05
7577,1.5602054266015578e-05
7578,1.5602054266015578e-05
7337,1.559994896292221e-05
4865,1.5599785018044172e-05
8129,1.559911422399165e-05
7409,1.559841105939174e-05
7410,1.559841105939174e-05
7411,1.559841105939174e-05
8574,1.5597507956852145e-05
8575,1.5597507956852145e-05
6952,1.5597391927062876e-05
6877,1.5597176873431046e-05
4050,1.5596546715222137e-05
2358,1.5596314674102013e-05
2360,1.5596314674102013e-05
4614,1.5595284687948195e-05
10414,1.5594993854459427e-05
4914,1.5593250355210292e-05
366,1.5592452480522735e-05
5148,1.5590922712684174e-05
6436,1.5590531400111917e-05
6437,1.5590531400111917e-05
6438,1.5590531400111917e-05
7786,1.5586335323997444e-05
7787,1.5586335323997444e-05
4889,1.55860758450658e-05
4890,1.55860758450658e-05
7110,1.5585965113867642e-05
7111,1.5585965113867642e-05
7853,1.558576112584207e-05
7855,1.558576112584207e-05
3806,1.5584708300195943e-05
8932,1.5583725999076316e-05
3447,1.5583437910078723e-05
3448,1.5583437910078723e-05
3452,1.5583437910078723e-05
3480,1.5583437910078723e-05
10518,1.5583092886062025e-05
9518,1.5582261922700913e-05
9434,1.5581514065618736e-05
9435,1.5581514065618736e-05
9436,1.5581514065618736e-05
9437,1.5581514065618736e-05
9777,1.558119712680292e-05
3988,1.558095802298926e-05
8134,1.5580357226644346e-05
8136,1.5580357226644346e-05
7996,1.5579442140094208e-05
5943,1.5579121283834193e-05
4841,1.5578120941503972e-05
4842,1.5578120941503972e-05
9551,1.5576523275943665e-05
10390,1.557579111185998e-05
8017,1.55751498097201e-05
8611,1.5574260097836684e-05
8613,1.5574260097836684e-05
6396,1.5573659668812466e-05
6397,1.5573659668812466e-05
8566,1.5573524940305408e-05
5879,1.557250341242077e-05
10295,1.5571482537524366e-05
6906,1.5571304329251097e-05
6908,1.5571304329251097e-05
6909,1.5571304329251097e-05
3279,1.5571302207134765e-05
5085,1.5570948400448515e-05
8430,1.5570394995177427e-05
8431,1.5570394995177427e-05
7726,1.5567742977464354e-05
10187,1.5566978862387274e-05
7819,1.5566952288993127e-05
6467,1.556600676804563e-05
7211,1.5565926024329626e-05
3974,1.556562144676619e-05
3976,1.556562144676619e-05
7918,1.5564476363382922e-05
3886,1.556307001903773e-05
9228,1.5562295265081798e-05
6879,1.556214167370279e-05
9553,1.556174144466606e-05
586,1.556152003526022e-05
8242,1.5560989454066915e-05
8243,1.5560989454066915e-05
8244,1.5560989454066915e-05
8245,1.5560989454066915e-05
3013,1.555897192903837e-05
3015,1.555897192903837e-05
6783,1.5558866826781722e-05
5507,1.555679493465594e-05
5508,1.555679493465594e-05
3728,1.555648489945848e-05
3730,1.555648489945848e-05
9471,1.5555927614133725e-05
4472,1.555583557596762e-05
8529,1.5555817893053285e-05
8530,1.5555817893053285e-05
4278,1.555551882248659e-05
5022,1.5554583290559733e-05
9299,1.5554320848702743e-05
8058,1.555427019289394e-05
9069,1.555411716731601e-05
9070,1.555411716731601e-05
9071,1.555411716731601e-05
2562,1.5553847882798665e-05
6772,1.5553756741562414e-05
6812,1.5553395560162643e-05
5823,1.5551795698302424e-05
9802,1.5550578690703177e-05
6406,1.5550533014801338e-05
9418,1.5549326404276603e-05
9419,1.5549326404276603e-05
9420,1.5549326404276603e-05
7179,1.5548550284090157e-05
7180,1.5548550284090157e-05
7181,1.5548550284090157e-05
6460,1.5547440388993656e-05
10465,1.5545629628492004e-05
10466,1.5545629628492004e-05
10467,1.5545629628492004e-05
6641,1.5543734836956672e-05
6642,1.5543734836956672e-05
6644,1.5543734836956672e-05
6645,1.5543734836956672e-05
7885,1.5543253048846563e-05
9925,1.5542523628095502e-05
9926,1.5542523628095502e-05
5332,1.5541571167754565e-05
3762,1.5540663589392105e-05
5454,1.5540522246836122e-05
5457,1.5540522246836122e-05
3532,1.5540204175319806e-05
3533,1.5540204175319806e-05
4651,1.5539476743820136e-05
4653,1.5539476743820136e-05
10030,1.553752327121176e-05
6529,1.5536964912570053e-05
6530,1.5536964912570053e-05
7447,1.5536949508493012e-05
7448,1.5536949508493012e-05
7450,1.5536949508493012e-05
7575,1.5535227866149075e-05
6198,1.5534495289204754e-05
7632,1.5534028487838232e-05
7633,1.5534028487838232e-05
2987,1.5531535837170788e-05
2988,1.5531535837170788e-05
9548,1.5531139635355234e-05
8742,1.5530628948830617e-05
3521,1.5529399662756252e-05
3523,1.5529399662756252e-05
6211,1.5527525276117066e-05
5767,1.552578227378635e-05
4421,1.552203113308769e-05
4424,1.552203113308769e-05
4426,1.552203113308769e-05
9050,1.5521458314307783e-05
9051,1.5521458314307783e-05
9052,1.5521458314307783e-05
5493,1.552070381479211e-05
5494,1.552070381479211e-05
2325,1.5518410027033806e-05
2329,1.5518410027033806e-05
2330,1.5518410027033806e-05
5775,1.5517918469325366e-05
5810,1.5517678394267686e-05
7035,1.551716876795289e-05
8538,1.551673698684684e-05
8539,1.551673698684684e-05
7147,1.551637574178548e-05
6852,1.551593857040215e-05
9550,1.5515915261020856e-05
8239,1.551576138613964e-05
8240,1.551576138613964e-05
9126,1.551557872415385e-05
6893,1.5515431856579658e-05
6894,1.5515431856579658e-05
6895,1.5515431856579658e-05
6182,1.5515068070471656e-05
7816,1.5513961289951522e-05
7817,1.5513961289951522e-05
5623,1.5510960364035724e-05
8186,1.551033458164993e-05
8187,1.551033458164993e-05
8188,1.551033458164993e-05
8189,1.551033458164993e-05
5293,1.5510046402397667e-05
5294,1.5510046402397667e-05
6136,1.55099745087665e-05
10844,1.5508725161733726e-05
10845,1.5508725161733726e-05
10846,1.5508725161733726e-05
10847,1.5508725161733726e-05
10848,1.5508725161733726e-05
10849,1.5508725161733726e-05
10850,1.5508725161733726e-05
6574,1.5508136526654492e-05
6575,1.5508136526654492e-05
9863,1.550789279773482e-05
9864,1.550789279773482e-05
9865,1.550789279773482e-05
3775,1.5507813646289466e-05
3777,1.5507813646289466e-05
3778,1.5507813646289466e-05
10351,1.5507312749796776e-05
6400,1.5507115636809806e-05
7309,1.550670367405698e-05
8592,1.55059686785528e-05
6372,1.550527883454043e-05
6373,1.550527883454043e-05
6757,1.5505082028374532e-05
9178,1.550382325352414e-05
4876,1.5503097546224313e-05
5541,1.5501699722830387e-05
4638,1.5500859776620268e-05
6690,1.550060523714472e-05
7259,1.55000556301815e-05
8803,1.5497927111455773e-05
6195,1.549042705711795e-05
7395,1.5489261090988043e-05
7396,1.5489261090988043e-05
8283,1.5489015282661997e-05
8284,1.5489015282661997e-05
9264,1.548888619091753e-05
5748,1.54884885568868e-05
5749,1.54884885568868e-05
5750,1.54884885568868e-05
5072,1.5488309530391483e-05
6424,1.5487858476313138e-05
6345,1.5487624580629582e-05
6347,1.5487624580629582e-05
9373,1.5487495974570397e-05
1524,1.5486890989858364e-05
4399,1.548522239549001e-05
4406,1.548522239549001e-05
406,1.5484774274518333e-05
414,1.5484774274518333e-05
7358,1.548427460731727e-05
737,1.548345966695201e-05
4363,1.5482888694878163e-05
7680,1.5482871884719718e-05
1488,1.5482736780083204e-05
1490,1.5482736780083204e-05
7620,1.5481501044627554e-05
10428,1.5479237526788378e-05
10429,1.5479237526788378e-05
10430,1.5479237526788378e-05
4859,1.5476564904530284e-05
6287,1.54756132219969e-05
6288,1.54756132219969e-05
6289,1.54756132219969e-05
6291,1.54756132219969e-05
868,1.5475419912170207e-05
7696,1.5475363149354978e-05
10395,1.547241234129123e-05
5864,1.5471853295166304e-05
10683,1.547157871939184e-05
6888,1.5471136448467096e-05
4252,1.547044350918534e-05
8150,1.54703979620852e-05
9013,1.5468927774894093e-05
7518,1.5468828268412943e-05
7519,1.5468828268412943e-05
9643,1.5468799452032374e-05
9644,1.5468799452032374e-05
9645,1.5468799452032374e-05
2929,1.5468073303899434e-05
2930,1.5468073303899434e-05
9446,1.5468071172175976e-05
9941,1.54674578433983e-05
9943,1.54674578433983e-05
9944,1.54674578433983e-05
9468,1.5466129016962567e-05
8661,1.5465677013840126e-05
8711,1.5465184222373347e-05
10364,1.5465127674090906e-05
10365,1.5465127674090906e-05
10366,1.5465127674090906e-05
5812,1.5465034099456113e-05
7525,1.5463088830956165e-05
6764,1.5462264567049728e-05
6765,1.5462264567049728e-05
6767,1.5462264567049728e-05
10311,1.5461841396827337e-05
10312,1.5461841396827337e-05
10313,1.5461841396827337e-05
10314,1.5461841396827337e-05
7654,1.5460286897367504e-05
6954,1.546026140496139e-05
813,1.5460043654798595e-05
816,1.5460043654798595e-05
817,1.5460043654798595e-05
818,1.5460043654798595e-05
8026,1.546003047760674e-05
8028,1.546003047760674e-05
8029,1.546003047760674e-05
8398,1.545908793213968e-05
8399,1.545908793213968e-05
9883,1.545870233763375e-05
8395,1.545796816074136e-05
8396,1.545796816074136e-05
6635,1.5456980538570707e-05
5183,1.5456652335774817e-05
8164,1.5455551773460242e-05
8165,1.5455551773460242e-05
8166,1.5455551773460242e-05
4770,1.5454792547911757e-05
6414,1.545453961159977e-05
6418,1.545453961159977e-05
5843,1.5453592581622355e-05
7196,1.5453267695126156e-05
5053,1.545308282988107e-05
5804,1.5452307365200065e-05
9477,1.545209088285134e-05
7899,1.545114522780906e-05
9473,1.5450681982924207e-05
6809,1.5450389166472166e-05
7454,1.5449684527429695e-05
7455,1.5449684527429695e-05
5497,1.5449038469721062e-05
8754,1.544880895167025e-05
8755,1.544880895167025e-05
10283,1.5446596641601536e-05
10284,1.5446596641601536e-05
9463,1.5446473692950205e-05
4746,1.5446450344803625e-05
2077,1.54461377832802e-05
7754,1.5442965283591972e-05
7755,1.5442965283591972e-05
7756,1.5442965283591972e-05
8266,1.544268051436556e-05
9771,1.544229256669461e-05
7773,1.544154729078332e-05
7774,1.544154729078332e-05
7775,1.544154729078332e-05
7155,1.5440914790269486e-05
5865,1.54408792976632e-05
5866,1.54408792976632e-05
5868,1.54408792976632e-05
7268,1.5440106284630224e-05
3569,1.5439761354409448e-05
7391,1.54394777060052e-05
7393,1.54394777060052e-05
5567,1.5438914176672174e-05
8727,1.543802575186863e-05
8125,1.543725188274566e-05
7566,1.5436754336916545e-05
7568,1.5436754336916545e-05
6046,1.543638684785571e-05
9648,1.543620209276408e-05
6761,1.5435943026613894e-05
6763,1.5435943026613894e-05
2032,1.5435814253418973e-05
2035,1.5435814253418973e-05
2036,1.5435814253418973e-05
2731,1.5435172968352857e-05
2733,1.5435172968352857e-05
2735,1.5435172968352857e-05
2737,1.5435172968352857e-05
10107,1.543507427246722e-05
10108,1.543507427246722e-05
7014,1.5434825411024254e-05
7688,1.543458452676216e-05
9399,1.543405826380829e-05
8994,1.5434000829663485e-05
10220,1.5433659633575673e-05
9654,1.543276899150602e-05
9655,1.543276899150602e-05
9656,1.543276899150602e-05
3234,1.543268569996448e-05
9776,1.543238861326585e-05
9773,1.5432270687691592e-05
9057,1.5430858010636447e-05
9058,1.5430858010636447e-05
5756,1.542998078316931e-05
9861,1.5429800399730825e-05
9075,1.5429765608457644e-05
3331,1.542945706814449e-05
3332,1.542945706814449e-05
3333,1.542945706814449e-05
3334,1.542945706814449e-05
4762,1.5429309853817664e-05
10654,1.5428870835657757e-05
10655,1.5428870835657757e-05
10656,1.5428870835657757e-05
4565,1.5428258041996816e-05
6139,1.5426640419143637e-05
7505,1.542647013540106e-05
9872,1.5426304736089296e-05
9873,1.5426304736089296e-05
6686,1.5425889373883434e-05
8665,1.5423799342983942e-05
5927,1.542345924012549e-05
8315,1.542339362267327e-05
8034,1.5422719886240296e-05
4784,1.5421733213400144e-05
4785,1.5421733213400144e-05
4786,1.5421733213400144e-05
7363,1.542117089229711e-05
8682,1.542106179953418e-05
8683,1.542106179953418e-05
7698,1.5420952862809782e-05
7700,1.5420952862809782e-05
5056,1.542089022446555e-05
5057,1.542089022446555e-05
2164,1.5420509119368447e-05
8163,1.542021037867501e-05
6124,1.541940189375342e-05
6132,1.541940189375342e-05
6133,1.541940189375342e-05
9359,1.541930655763268e-05
9361,1.541930655763268e-05
7418,1.5418985055130035e-05
7919,1.541808220439234e-05
4114,1.5417796749258727e-05
8643,1.5416224643851572e-05
8644,1.5416224643851572e-05
5605,1.541547096230619e-05
10432,1.5414845061592536e-05
1726,1.5414032469532724e-05
6037,1.541217002981686e-05
6039,1.541217002981686e-05
9952,1.541201269078395e-05
8020,1.540931365437412e-05
10345,1.5408283160961806e-05
10346,1.5408283160961806e-05
7598,1.5408027998738655e-05
7599,1.5408027998738655e-05
7600,1.5408027998738655e-05
7886,1.540791439713088e-05
9140,1.5407143746364804e-05
7063,1.5406862028618498e-05
8088,1.5406055583084333e-05
8089,1.5406055583084333e-05
8090,1.5406055583084333e-05
8091,1.5406055583084333e-05
8093,1.5406055583084333e-05
9526,1.5405166790229308e-05
9527,1.5405166790229308e-05
9528,1.5405166790229308e-05
7768,1.5405116530213338e-05
3205,1.540493003912734e-05
10420,1.5404920573939988e-05
10421,1.5404920573939988e-05
3993,1.5404812186747043e-05
5544,1.5404136544339302e-05
7868,1.5403771041328862e-05
7869,1.5403771041328862e-05
7870,1.5403771041328862e-05
3693,1.5402943731017954e-05
3694,1.5402943731017954e-05
3695,1.5402943731017954e-05
1498,1.540273051991357e-05
5683,1.5402579640367845e-05
7139,1.5401794770541057e-05
1189,1.5399420997938004e-05
1193,1.5399420997938004e-05
1195,1.5399420997938004e-05
5978,1.539930753478749e-05
5980,1.539930753478749e-05
5981,1.539930753478749e-05
5364,1.5399291851635022e-05
8236,1.5398237201104005e-05
8237,1.5398237201104005e-05
8554,1.539748167477901e-05
8123,1.5395853763873893e-05
9483,1.539541175548911e-05
9484,1.539541175548911e-05
9485,1.539541175548911e-05
9486,1.539541175548911e-05
8075,1.53953835369966e-05
8272,1.5394773175378497e-05
8273,1.5394773175378497e-05
8274,1.5394773175378497e-05
10357,1.5394658101259426e-05
10358,1.5394658101259426e-05
10816,1.5394633206059467e-05
10817,1.5394633206059467e-05
10818,1.5394633206059467e-05
9562,1.5394074205030557e-05
9563,1.5394074205030557e-05
7212,1.539370341679697e-05
7214,1.539370341679697e-05
10805,1.5393163461358205e-05
10806,1.5393163461358205e-05
10807,1.5393163461358205e-05
9231,1.539277153486169e-05
9232,1.539277153486169e-05
8205,1.5391530815790742e-05
8206,1.5391530815790742e-05
3416,1.539112157170009e-05
6699,1.5391062338596167e-05
7967,1.5389730398400705e-05
7968,1.5389730398400705e-05
8824,1.538760836250551e-05
8825,1.538760836250551e-05
9451,1.538751869166597e-05
9452,1.538751869166597e-05
8915,1.5386621459426507e-05
8916,1.5386621459426507e-05
8917,1.5386621459426507e-05
7234,1.5386608567412712e-05
9202,1.538600029827078e-05
9203,1.538600029827078e-05
9204,1.538600029827078e-05
9205,1.538600029827078e-05
5475,1.538492272989285e-05
1170,1.5384733062807414e-05
1173,1.5384733062807414e-05
9270,1.538438276186621e-05
8002,1.5383065365532365e-05
6550,1.538206961380232e-05
6552,1.538206961380232e-05
7026,1.538163613631853e-05
7028,1.538163613631853e-05
7683,1.5381547574438477e-05
7684,1.5381547574438477e-05
6094,1.5380987318263243e-05
7457,1.5380494928903055e-05
7458,1.5380494928903055e-05
8249,1.537979059759528e-05
2960,1.537973324829688e-05
2965,1.537973324829688e-05
2966,1.537973324829688e-05
7834,1.537795731668801e-05
7253,1.537780494640722e-05
7254,1.537780494640722e-05
5700,1.5377214699374387e-05
769,1.5377159963561896e-05
770,1.5377159963561896e-05
8370,1.5376778906472056e-05
8371,1.5376778906472056e-05
3620,1.537425722423989e-05
3621,1.537425722423989e-05
3625,1.537425722423989e-05
9084,1.5373623954780696e-05
9085,1.5373623954780696e-05
8722,1.537359914665261e-05
8723,1.537359914665261e-05
10015,1.5371941999237063e-05
10016,1.5371941999237063e-05
8269,1.5371808952723448e-05
8270,1.5371808952723448e-05
8271,1.5371808952723448e-05
7723,1.5371670474231262e-05
6236,1.5371633901615866e-05
6237,1.5371633901615866e-05
2604,1.537159627323991e-05
3935,1.537133524919333e-05
3937,1.537133524919333e-05
6553,1.5370926580929212e-05
6554,1.5370926580929212e-05
9618,1.5370780361729256e-05
9619,1.5370780361729256e-05
9620,1.5370780361729256e-05
9604,1.536936610483692e-05
4723,1.5369309445706494e-05
9097,1.536879360056127e-05
9098,1.536879360056127e-05
9099,1.536879360056127e-05
9811,1.5368235211191947e-05
9812,1.5368235211191947e-05
7218,1.5367405901895246e-05
7985,1.536700411464697e-05
8045,1.536644208742446e-05
8046,1.536644208742446e-05
10067,1.5366413160351744e-05
3434,1.536607087768447e-05
3436,1.536607087768447e-05
2385,1.5365987258238556e-05
8468,1.536530058486782e-05
8469,1.536530058486782e-05
5972,1.536316538422207e-05
5208,1.5362951910000195e-05
7935,1.536248805819756e-05
8608,1.5361499747209958e-05
8609,1.5361499747209958e-05
9733,1.5360709545320213e-05
9734,1.5360709545320213e-05
6776,1.536055443530425e-05
6777,1.536055443530425e-05
6983,1.5359957190698254e-05
6984,1.5359957190698254e-05
8062,1.535970384382716e-05
7652,1.535963049349571e-05
7653,1.535963049349571e-05
6568,1.5358894094493986e-05
8788,1.535726905537242e-05
6737,1.535653392678672e-05
6738,1.535653392678672e-05
7656,1.5356062751968552e-05
9078,1.535602705965212e-05
9080,1.535602705965212e-05
10757,1.5355818901715076e-05
2019,1.535541248100905e-05
9308,1.5354324815478627e-05
9310,1.5354324815478627e-05
7927,1.5353658232386417e-05
7930,1.5353658232386417e-05
10309,1.5352973087271512e-05
9779,1.5352089115635056e-05
8233,1.5351805221438622e-05
10059,1.5351211737278334e-05
10060,1.5351211737278334e-05
10061,1.5351211737278334e-05
9672,1.5351031260408723e-05
7187,1.5350721646259314e-05
4820,1.5350126212637127e-05
10680,1.534979528846361e-05
5641,1.534936007243826e-05
6054,1.5348169752140925e-05
1453,1.5346520230424262e-05
9788,1.5345055891561686e-05
9789,1.5345055891561686e-05
5421,1.534496541124474e-05
5422,1.534496541124474e-05
5423,1.534496541124474e-05
9662,1.534472428865983e-05
9663,1.534472428865983e-05
9664,1.534472428865983e-05
8709,1.5344636311763213e-05
7046,1.534287995479942e-05
7047,1.534287995479942e-05
7048,1.534287995479942e-05
10639,1.5342145640419487e-05
10812,1.534160546278235e-05
10813,1.534160546278235e-05
10814,1.534160546278235e-05
10815,1.534160546278235e-05
9311,1.534121303949078e-05
9312,1.534121303949078e-05
8501,1.5340005319655858e-05
4521,1.533965330027743e-05
7573,1.5339651413727914e-05
4707,1.5339522571641484e-05
7237,1.5339377619366478e-05
9995,1.5338954966053037e-05
9996,1.5338954966053037e-05
9632,1.533868900552667e-05
6902,1.5336923636708224e-05
6903,1.5336923636708224e-05
9422,1.5336898943803717e-05
9423,1.5336898943803717e-05
10593,1.5336821363416633e-05
8886,1.533633059202757e-05
8887,1.533633059202757e-05
357,1.5336328581825638e-05
8732,1.533461962651732e-05
8733,1.533461962651732e-05
4381,1.533361707262643e-05
4385,1.533361707262643e-05
9509,1.5333562705367362e-05
5738,1.533287475296288e-05
9289,1.5331784313935788e-05
8999,1.5331773370674425e-05
9164,1.5331183043238186e-05
6919,1.5330753878853838e-05
7064,1.5330666555459852e-05
8927,1.5330498500354027e-05
8928,1.5330498500354027e-05
7757,1.532959287659741e-05
7585,1.5329531679585536e-05
7586,1.5329531679585536e-05
7588,1.5329531679585536e-05
8899,1.5328448252237994e-05
8900,1.5328448252237994e-05
8902,1.5328448252237994e-05
5058,1.5327456665959145e-05
5059,1.5327456665959145e-05
6658,1.5327338828905797e-05
6659,1.5327338828905797e-05
6660,1.5327338828905797e-05
2023,1.5327233849447088e-05
2025,1.5327233849447088e-05
2027,1.5327233849447088e-05
10604,1.5327218900365263e-05
10605,1.5327218900365263e-05
5187,1.532697438894554e-05
5188,1.532697438894554e-05
7114,1.532672700642642e-05
7115,1.532672700642642e-05
5486,1.532632150870172e-05
9708,1.5326256166576543e-05
9709,1.5326256166576543e-05
9610,1.5326203175825863e-05
9879,1.5325828352378433e-05
9881,1.5325828352378433e-05
8182,1.5325797277734948e-05
8637,1.532576844108338e-05
8693,1.532576844108338e-05
7711,1.532537735148882e-05
8808,1.5325074911592632e-05
8809,1.5325074911592632e-05
10672,1.53250196241437e-05
10321,1.5324518396296675e-05
10322,1.5324518396296675e-05
6534,1.5324308195396613e-05
6535,1.5324308195396613e-05
9721,1.5322935296335193e-05
4443,1.5322514091898737e-05
4444,1.5322514091898737e-05
10038,1.5322024674845466e-05
9891,1.5321413490938945e-05
9893,1.5321413490938945e-05
4625,1.5321377835811965e-05
4626,1.5321377835811965e-05
10091,1.5320904853036285e-05
10092,1.5320904853036285e-05
8212,1.532059144392523e-05
8213,1.532059144392523e-05
6653,1.5320073623210724e-05
7975,1.5319683305512507e-05
7976,1.5319683305512507e-05
7977,1.5319683305512507e-05
7978,1.5319683305512507e-05
9344,1.5318223059927613e-05
10609,1.5318213201199043e-05
10610,1.5318213201199043e-05
7890,1.5317952715998333e-05
7891,1.5317952715998333e-05
8565,1.531719816094459e-05
8311,1.5316296585371886e-05
8312,1.5316296585371886e-05
9506,1.531589080468255e-05
9507,1.531589080468255e-05
4938,1.5315682566882076e-05
9961,1.5315556261350805e-05
9962,1.5315556261350805e-05
9963,1.5315556261350805e-05
6113,1.5314693824144e-05
10355,1.531364864600932e-05
10692,1.5313151070889424e-05
10693,1.5313151070889424e-05
10694,1.5313151070889424e-05
10224,1.531295880733258e-05
10225,1.531295880733258e-05
10227,1.531295880733258e-05
10228,1.531295880733258e-05
7342,1.53121680420037e-05
9945,1.531146606113795e-05
9948,1.531146606113795e-05
10330,1.531054866330651e-05
10331,1.531054866330651e-05
10332,1.531054866330651e-05
10333,1.531054866330651e-05
8475,1.531006895375803e-05
5704,1.5309992709556307e-05
9887,1.5309759496491843e-05
10127,1.530974541966932e-05
10093,1.530936823301299e-05
10094,1.530936823301299e-05
6913,1.530857253411969e-05
6914,1.530857253411969e-05
6915,1.530857253411969e-05
3417,1.530831023969962e-05
3422,1.530831023969962e-05
9157,1.5308108440530904e-05
8462,1.5306132365889583e-05
8463,1.5306132365889583e-05
8464,1.5306132365889583e-05
9647,1.5305964814472483e-05
9215,1.5304534401788898e-05
9196,1.5304271558456302e-05
5527,1.530314978353831e-05
7841,1.5303138493684452e-05
2488,1.5303050346795965e-05
7498,1.5301613103433258e-05
7499,1.5301613103433258e-05
7500,1.5301613103433258e-05
7501,1.5301613103433258e-05
7502,1.5301613103433258e-05
7702,1.5300403399087398e-05
1615,1.5299508992474467e-05
1617,1.5299508992474467e-05
1618,1.5299508992474467e-05
5665,1.5298556325634162e-05
5666,1.5298556325634162e-05
9167,1.5298013495811587e-05
9969,1.5297455081995304e-05
4367,1.529726900642809e-05
1289,1.5297264245900483e-05
1292,1.5297264245900483e-05
4644,1.529654941337358e-05
10704,1.5295531445001838e-05
10705,1.5295531445001838e-05
10594,1.5293446961054293e-05
10595,1.5293446961054293e-05
10596,1.5293446961054293e-05
6898,1.5293305675585566e-05
6513,1.5293053013063886e-05
6515,1.5293053013063886e-05
6516,1.5293053013063886e-05
4640,1.5291914144341373e-05
8014,1.529164044569179e-05
10696,1.5291181843597315e-05
10697,1.5291181843597315e-05
